tmdb_id,imdb_id,title_year,title,year,runtime_min,avg_rating,bechdel_rating,cluster
543,tt0019702,Blackmail (1929),Blackmail,1929,85,6.9,Fail,59
16611,tt0844666,Blackout (2008),Blackout,2008,85,5.0,Unknown,79
68818,tt1629705,Blackthorn (2011),Blackthorn,2011,102,6.5,Fail,16
359790,tt4061010,Blackway (2015),Blackway,2015,90,5.3,Unknown,46
30566,tt0068284,Blacula (1972),Blacula,1972,93,5.8,Pass,98
36647,tt0120611,Blade (1998),Blade,1998,120,7.1,Fail,142
36586,tt0187738,Blade II (2002),Blade II,2002,117,6.7,Fail,142
78,tt0083658,Blade Runner (1982),Blade Runner,1982,117,8.1,Fail,147
335984,tt1856101,Blade Runner 2049 (2017),Blade Runner 2049,2017,164,8.0,Pass,108
426284,tt5084170,Blade of the Immortal (2017),Blade of the Immortal,2017,140,6.7,Unknown,93
36648,tt0359013,Blade: Trinity (2004),Blade: Trinity,2004,113,5.8,Pass,142
9955,tt0445934,Blades of Glory (2007),Blades of Glory,2007,93,6.3,Pass,75
351211,tt1540011,Blair Witch (2016),Blair Witch,2016,89,5.0,Fail,18
14347,tt0086973,Blame It on Rio (1984),Blame It on Rio,1984,100,5.8,Pass,72
34151,tt0103827,Blame It on the Bellboy (1992),Blame It on the Bellboy,1992,78,5.6,Unknown,74
17460,tt0792966,Blame it on Fidel (2006),Blame it on Fidel,2006,99,7.5,Unknown,30
409421,tt6574146,Blame! (2017),Blame!,2017,106,6.6,Unknown,139
13962,tt0109287,Blank Check (1994),Blank Check,1994,93,5.3,Unknown,6
20678,tt0109288,Blankman (1994),Blankman,1994,92,5.2,Unknown,95
11622,tt0124298,Blast from the Past (1999),Blast from the Past,1999,112,6.7,Pass,15
32008,tt0054687,Blast of Silence (1961),Blast of Silence,1961,77,7.4,Unknown,54
22711,tt0096943,Blaze (1989),Blaze,1989,120,6.0,Unknown,83
11072,tt0071230,Blazing Saddles (1974),Blazing Saddles,1974,93,7.7,Fail,38
420426,tt5979872,Bleach (2018),Bleach,2018,108,6.3,Unknown,42
17165,tt1339302,"Bleach: Fade to Black, I Call Your Name (2008)","Bleach: Fade to Black, I Call Your Name",2008,94,7.1,Pass,11
332979,tt1620935,Bleed for This (2016),Bleed for This,2016,117,6.8,Unknown,117
17985,tt0161292,Bleeder (1999),Bleeder,1999,98,6.8,Unknown,35
460648,tt5813366,Bleeding Steel (2017),Bleeding Steel,2017,109,5.2,Unknown,102
232672,tt1086772,Blended (2014),Blended,2014,117,6.5,Pass,15
10391,tt0163983,Bless the Child (2000),Bless the Child,2000,107,5.1,Fail,32
245844,tt2616810,Blind (2014),Blind,2014,96,6.8,Unknown,1
27425,tt0140384,Blind Beast (1969),Blind Beast,1969,86,7.0,Unknown,124
127,tt0084549,Blind Chance (1987),Blind Chance,1987,114,7.7,Unknown,94
80965,tt0086978,Blind Date (1984),Blind Date,1984,103,4.9,Unknown,79
918,tt0092666,Blind Date (1987),Blind Date,1987,95,6.0,Unknown,74
334878,tt4466936,Blind Date (2015),Blind Date,2015,90,6.6,Pass,89
13162,tt0454084,Blind Dating (2006),Blind Dating,2006,95,6.0,Unknown,15
19124,tt0096945,Blind Fury (1989),Blind Fury,1989,86,6.3,Fail,27
24619,tt0337881,Blind Horizon (2003),Blind Horizon,2003,99,5.5,Unknown,67
20994,tt0420982,Blind Man's Bluff (2005),Blind Man's Bluff,2005,111,7.2,Unknown,23
9082,tt0311320,Blind Spot. Hitler's Secretary (2002),Blind Spot. Hitler's Secretary,2002,90,7.3,Unknown,86
534259,tt8266310,Blinded by the Light (2019),Blinded by the Light,2019,118,6.9,Unknown,129
8338,tt0861689,Blindness (2008),Blindness,2008,121,6.5,Pass,102
489930,tt7242142,Blindspotting (2018),Blindspotting,2018,95,7.4,Fail,78
26203,tt0109297,Blink (1994),Blink,1994,106,6.2,Unknown,79
63945,tt0118742,Bliss (1997),Bliss,1997,103,6.0,Unknown,144
613911,tt10333426,Bliss (2021),Bliss,2021,103,5.4,Unknown,76
19072,tt0038363,Blithe Spirit (1945),Blithe Spirit,1945,96,7.0,Unknown,9
437557,tt2531344,Blockers (2018),Blockers,2018,102,6.2,Pass,122
301502,tt1655389,Blonde (2022),Blonde,2022,167,5.4,Unknown,76
34474,tt0022698,Blonde Venus (1932),Blonde Venus,1932,93,7.1,Unknown,119
37843,tt0082083,Blood Beach (1980),Blood Beach,1980,85,4.5,Unknown,140
30685,tt0450336,Blood Creek (2009),Blood Creek,2009,90,5.3,Unknown,12
1372,tt0450259,Blood Diamond (2006),Blood Diamond,2006,143,8.0,Fail,69
309886,tt3647498,Blood Father (2016),Blood Father,2016,88,6.4,Unknown,97
28172,tt0056875,Blood Feast (1963),Blood Feast,1963,67,5.0,Unknown,58
9702,tt0106469,"Blood In, Blood Out (1993)","Blood In, Blood Out",1993,180,7.9,Fail,23
536517,tt6197070,Blood Machines (2019),Blood Machines,2019,50,6.1,Pass,40
257117,tt2825230,Blood Punch (2013),Blood Punch,2013,104,6.2,Unknown,109
760883,tt6402468,Blood Red Sky (2021),Blood Red Sky,2021,121,6.1,Unknown,109
11368,tt0086979,Blood Simple (1984),Blood Simple,1984,99,7.5,Fail,37
190955,tt1747958,Blood Ties (2013),Blood Ties,2013,127,6.5,Unknown,23
9573,tt0309377,Blood Work (2002),Blood Work,2002,110,6.4,Unknown,79
28055,tt0058567,Blood and Black Lace (1964),Blood and Black Lace,1964,88,7.1,Unknown,22
10075,tt0397044,Blood and Chocolate (2007),Blood and Chocolate,2007,98,5.3,Unknown,92
31640,tt0115710,Blood and Wine (1996),Blood and Wine,1996,101,6.0,Unknown,2
25944,tt0071233,Blood for Dracula (1974),Blood for Dracula,1974,106,6.1,Pass,98
75888,tt0037547,Blood on the Sun (1945),Blood on the Sun,1945,94,6.0,Unknown,137
47139,tt0163984,"Blood, Guts, Bullets and Octane (1998)","Blood, Guts, Bullets and Octane",1998,87,5.3,Unknown,123
919,tt0275230,Blood: The Last Vampire (2000),Blood: The Last Vampire,2000,48,6.6,Unknown,146
1450,tt0806027,Blood: The Last Vampire (2009),Blood: The Last Vampire,2009,91,5.3,Pass,70
168705,tt0383222,BloodRayne (2005),BloodRayne,2005,95,3.0,Pass,123
338762,tt1634106,Bloodshot (2020),Bloodshot,2020,109,5.7,Unknown,21
11690,tt0092675,Bloodsport (1988),Bloodsport,1988,92,6.8,Fail,27
25087,tt0112536,Bloodsport 2 (1996),Bloodsport 2,1996,90,4.8,Unknown,27
317981,tt3487994,Bloodsucking Bastards (2015),Bloodsucking Bastards,2015,86,5.7,Fail,98
31581,tt0065481,Bloody Mama (1970),Bloody Mama,1970,90,5.7,Unknown,40
4107,tt0280491,Bloody Sunday (2002),Bloody Sunday,2002,111,7.6,Unknown,125
4133,tt0221027,Blow (2001),Blow,2001,124,7.5,Fail,7
17203,tt0212380,Blow Dry (2001),Blow Dry,2001,90,6.2,Unknown,122
11644,tt0082085,Blow Out (1981),Blow Out,1981,108,7.4,Pass,46
586451,tt8299768,Blow the Man Down (2019),Blow the Man Down,2019,91,6.4,Pass,116
1052,tt0060176,Blow-Up (1966),Blow-Up,1966,111,7.4,Fail,106
178,tt0109303,Blown Away (1994),Blown Away,1994,121,6.3,Unknown,110
94794,tt0106438,Blue (1993),Blue,1993,79,7.3,Unknown,63
158739,tt2027064,Blue Caprice (2013),Blue Caprice,2013,93,5.9,Unknown,16
46989,tt0290145,Blue Car (2002),Blue Car,2002,96,6.6,Unknown,68
19819,tt0109305,Blue Chips (1994),Blue Chips,1994,108,6.3,Unknown,122
14839,tt0077248,Blue Collar (1978),Blue Collar,1978,114,7.5,Unknown,111
23626,tt0330069,Blue Collar Comedy Tour: The Movie (2003),Blue Collar Comedy Tour: The Movie,2003,105,7.1,Unknown,34
9266,tt0300532,Blue Crush (2002),Blue Crush,2002,104,5.7,Pass,0
18228,tt0054692,Blue Hawaii (1961),Blue Hawaii,1961,102,6.1,Pass,122
152584,tt2278871,Blue Is the Warmest Colour (2013),Blue Is the Warmest Colour,2013,180,7.6,Pass,10
160588,tt2334873,Blue Jasmine (2013),Blue Jasmine,2013,98,7.3,Pass,10
408508,tt5912454,Blue Jay (2016),Blue Jay,2016,80,7.3,Unknown,120
18762,tt0112537,Blue Juice (1995),Blue Juice,1995,90,5.1,Unknown,76
288171,tt3748440,Blue Mountain State: The Rise of Thadland (2016),Blue Mountain State: The Rise of Thadland,2016,90,5.7,Unknown,122
188166,tt2359024,Blue Ruin (2013),Blue Ruin,2013,90,7.1,Pass,46
57834,tt0109306,Blue Sky (1994),Blue Sky,1994,101,6.4,Pass,9
33333,tt0309291,Blue Spring (2001),Blue Spring,2001,83,7.2,Unknown,8
12855,tt0780486,Blue State (2007),Blue State,2007,88,5.9,Unknown,1
9491,tt0099160,Blue Steel (1990),Blue Steel,1990,102,5.8,Unknown,79
11001,tt0181316,Blue Streak (1999),Blue Streak,1999,93,6.4,Fail,110
6341,tt0085255,Blue Thunder (1983),Blue Thunder,1983,109,6.4,Unknown,110
46705,tt1120985,Blue Valentine (2010),Blue Valentine,2010,112,7.3,Fail,10
793,tt0090756,Blue Velvet (1986),Blue Velvet,1986,120,7.7,Fail,45
5894,tt0112541,Blue in the Face (1995),Blue in the Face,1995,83,6.6,Unknown,76
42186,tt0036653,Bluebeard (1944),Bluebeard,1944,72,5.9,Unknown,28
11568,tt0118747,Blues Brothers 2000 (1998),Blues Brothers 2000,1998,123,4.9,Unknown,107
9557,tt0285462,Boat Trip (2002),Boat Trip,2002,94,4.9,Unknown,95
26520,tt0064100,Bob & Carol & Ted & Alice (1969),Bob & Carol & Ted & Alice,1969,105,6.7,Unknown,54
135,tt0061589,Bob Dylan: Dont Look Back (1967),Bob Dylan: Dont Look Back,1967,96,7.9,Unknown,88
10608,tt0103850,Bob Roberts (1992),Bob Roberts,1992,102,7.0,Fail,125
26030,tt0047892,Bob le Flambeur (1956),Bob le Flambeur,1956,102,7.5,Unknown,37
10741,tt0308055,Bobby (2006),Bobby,2006,117,7.0,Unknown,47
67885,tt1777551,Bobby Fischer Against the World (2011),Bobby Fischer Against the World,2011,93,7.4,Unknown,71
24747,tt0375104,Bobby Jones: Stroke of Genius (2004),Bobby Jones: Stroke of Genius,2004,120,6.6,Unknown,117
10425,tt0473188,Bobby Z (2007),Bobby Z,2007,97,5.8,Unknown,97
520023,tt8110652,Bodies Bodies Bodies (2022),Bodies Bodies Bodies,2022,94,6.1,Unknown,109
47676,tt0106447,"Bodies, Rest & Motion (1993)","Bodies, Rest & Motion",1993,95,5.7,Unknown,76
11507,tt0086984,Body Double (1984),Body Double,1984,114,6.8,Fail,59
14412,tt0082089,Body Heat (1981),Body Heat,1981,113,7.4,Fail,66
32146,tt0101492,Body Parts (1991),Body Parts,1991,88,5.7,Unknown,140
14484,tt0172627,Body Shots (1999),Body Shots,1999,106,4.9,Unknown,144
4722,tt0106452,Body Snatchers (1993),Body Snatchers,1993,87,6.0,Pass,121
17487,tt0039204,Body and Soul (1947),Body and Soul,1947,104,7.6,Pass,9
2149,tt0106453,Body of Evidence (1993),Body of Evidence,1993,99,4.6,Pass,144
12113,tt0758774,Body of Lies (2008),Body of Lies,2008,128,7.0,Unknown,60
30596,tt1403130,Bodyguards and Assassins (2009),Bodyguards and Assassins,2009,139,6.8,Unknown,108
298040,tt3745620,Bogowie (2014),Bogowie,2014,120,7.6,Unknown,117
3587,tt0115725,Bogus (1996),Bogus,1996,110,5.4,Unknown,82
424694,tt1727824,Bohemian Rhapsody (2018),Bohemian Rhapsody,2018,134,7.9,Fail,129
14181,tt0181984,Boiler Room (2000),Boiler Room,2000,120,7.0,Fail,112
26936,tt0098967,Boiling Point (1990),Boiling Point,1990,96,6.8,Unknown,35
22213,tt0106455,Boiling Point (1993),Boiling Point,1993,92,5.0,Unknown,40
807196,tt11127680,Boiling Point (2021),Boiling Point,2021,92,7.5,Unknown,54
286538,tt3722062,Bokeh (2017),Bokeh,2017,92,5.0,Unknown,102
333,tt0303785,Bollywood/Hollywood (2002),Bollywood/Hollywood,2002,105,6.0,Unknown,122
13053,tt0397892,Bolt (2008),Bolt,2008,96,6.8,Pass,43
396774,tt4351548,Bomb City (2017),Bomb City,2017,98,6.8,Unknown,78
525661,tt6394270,Bombshell (2019),Bombshell,2019,109,6.8,Pass,129
455565,tt6752848,Bombshell: The Hedy Lamarr Story (2017),Bombshell: The Hedy Lamarr Story,2017,88,7.4,Unknown,71
15049,tt0479647,Bon Cop Bad Cop (2006),Bon Cop Bad Cop,2006,117,6.7,Fail,104
14652,tt0310778,Bon Voyage (2003),Bon Voyage,2003,114,6.7,Pass,48
31112,tt0080461,"Bon Voyage, Charlie Brown (and Don't Come Back!!) (1980)","Bon Voyage, Charlie Brown (and Don't Come Back!!)",1980,75,7.1,Unknown,26
294963,tt2494362,Bone Tomahawk (2015),Bone Tomahawk,2015,132,7.1,Unknown,85
11380,tt0166110,Bones (2001),Bones,2001,96,4.5,Unknown,140
791177,tt10168670,Bones and All (2022),Bones and All,2022,131,6.8,Unknown,116
1937,tt0051429,Bonjour Tristesse (1958),Bonjour Tristesse,1958,94,6.8,Unknown,61
475,tt0061418,Bonnie and Clyde (1967),Bonnie and Clyde,1967,111,7.7,Pass,20
380124,tt5325452,Boo! A Madea Halloween (2016),Boo! A Madea Halloween,2016,103,4.7,Unknown,0
8968,tt0357507,Boogeyman (2005),Boogeyman,2005,89,4.2,Fail,18
4995,tt0118749,Boogie Nights (1997),Boogie Nights,1997,155,7.9,Pass,51
502682,tt6857166,Book Club (2018),Book Club,2018,104,6.1,Pass,122
11531,tt0229260,Book of Shadows: Blair Witch 2 (2000),Book of Shadows: Blair Witch 2,2000,90,4.1,Unknown,18
505600,tt1489887,Booksmart (2019),Booksmart,2019,102,7.1,Pass,68
11066,tt0103859,Boomerang (1992),Boomerang,1992,117,5.7,Pass,74
14643,tt0870204,Boot Camp (2008),Boot Camp,2008,99,5.8,Unknown,42
21370,tt0210584,Bootmen (2000),Bootmen,2000,95,6.2,Unknown,40
21915,tt0118750,Booty Call (1997),Booty Call,1997,79,5.5,Unknown,34
496,tt0443453,Borat (2006),Borat,2006,84,7.4,Fail,75
740985,tt13143964,Borat Subsequent Moviefilm (2020),Borat Subsequent Moviefilm,2020,95,6.6,Pass,133
9431,tt0117826,Bordello of Blood (1996),Bordello of Blood,1996,87,5.4,Unknown,98
517839,tt5501104,Border (2018),Border,2018,110,7.0,Unknown,35
13548,tt0452592,Borderland (2007),Borderland,2007,105,5.6,Unknown,58
4351,tt0445935,Bordertown (2007),Bordertown,2007,112,6.0,Pass,83
55107,tt0168740,Boredom (1998),Boredom,1998,122,6.0,Fail,144
397538,tt5727282,Borg vs. McEnroe (2017),Borg vs. McEnroe,2017,107,6.9,Fail,83
186929,tt1954315,Borgman (2013),Borgman,2013,113,6.7,Unknown,45
103960,tt0091313,Born American (1986),Born American,1986,95,4.3,Unknown,42
15347,tt0060182,Born Free (1966),Born Free,1966,95,7.2,Unknown,39
1392,tt0388789,Born Into Brothels: Calcutta's Red Light Kids (2004),Born Into Brothels: Calcutta's Red Light Kids,2004,85,7.2,Pass,30
55047,tt0342143,Born Rich (2003),Born Rich,2003,75,6.5,Unknown,30
35066,tt0236034,Born Romantic (2000),Born Romantic,2000,96,6.4,Unknown,100
24481,tt0042276,Born Yesterday (1950),Born Yesterday,1950,103,7.5,Pass,57
44968,tt0106466,Born Yesterday (1993),Born Yesterday,1993,100,5.2,Unknown,40
19324,tt0092690,Born in East L.A. (1987),Born in East L.A.,1987,85,6.1,Unknown,74
2604,tt0096969,Born on the Fourth of July (1989),Born on the Fourth of July,1989,145,7.2,Pass,69
327528,tt2133196,Born to Be Blue (2015),Born to Be Blue,2015,97,6.8,Unknown,88
68927,tt0113533,Born to Be Wild (1995),Born to Be Wild,1995,100,5.2,Unknown,40
33813,tt0039211,Born to Kill (1947),Born to Kill,1947,92,7.2,Unknown,59
347201,tt4618398,Boruto: Naruto the Movie (2015),Boruto: Naruto the Movie,2015,95,7.7,Unknown,42
513310,tt7638348,Boss Level (2020),Boss Level,2020,100,6.8,Unknown,21
19600,tt0180837,Bossa Nova (2000),Bossa Nova,2000,95,6.3,Unknown,89
881164,tt2560078,Boston Strangler (2023),Boston Strangler,2023,112,6.5,Unknown,115
13685,tt0115734,Bottle Rocket (1996),Bottle Rocket,1996,91,6.9,Unknown,99
13996,tt0914797,Bottle Shock (2008),Bottle Shock,2008,110,6.8,Fail,104
48365,tt0022718,Boudu Saved from Drowning (1932),Boudu Saved from Drowning,1932,85,7.2,Fail,61
259963,tt2624412,Boulevard (2014),Boulevard,2014,88,5.8,Unknown,100
10862,tt0186894,Bounce (2000),Bounce,2000,106,5.8,Fail,89
9303,tt0115736,Bound (1996),Bound,1996,109,7.3,Pass,112
42232,tt0074235,Bound for Glory (1976),Bound for Glory,1976,147,7.2,Unknown,88
209504,tt2369396,Bounty Killer (2013),Bounty Killer,2013,92,5.5,Pass,87
11353,tt0131325,Bowfinger (1999),Bowfinger,1999,97,6.5,Pass,13
1430,tt0310793,Bowling for Columbine (2002),Bowling for Columbine,2002,120,7.9,Unknown,125
31146,tt0115738,Box of Moonlight (1996),Box of Moonlight,1996,112,7.1,Unknown,76
22784,tt0068309,Boxcar Bertha (1972),Boxcar Bertha,1972,88,6.0,Unknown,23
18215,tt0106471,Boxing Helena (1993),Boxing Helena,1993,107,4.8,Fail,144
39356,tt1560139,Boy (2010),Boy,2010,87,7.5,Fail,120
14748,tt1078188,Boy A (2007),Boy A,2007,106,7.5,Unknown,78
472451,tt7008872,Boy Erased (2018),Boy Erased,2018,115,6.9,Fail,44
263105,tt3007302,Boy Meets Girl (2014),Boy Meets Girl,2014,95,7.1,Pass,44
80188,tt1456060,Boy Wonder (2010),Boy Wonder,2010,93,6.8,Pass,67
64544,tt0092550,Boyfriends and Girlfriends (1987),Boyfriends and Girlfriends,1987,103,7.5,Unknown,61
85350,tt1065073,Boyhood (2014),Boyhood,2014,165,7.9,Pass,68
43634,tt0115742,Boys (1996),Boys,1996,86,4.9,Unknown,40
226,tt0171804,Boys Don't Cry (1999),Boys Don't Cry,1999,118,7.5,Fail,7
36380,tt0238119,Boys Don't Cry (2000),Boys Don't Cry,2000,90,7.6,Unknown,111
50091,tt0118762,Boys Life 2 (1997),Boys Life 2,1997,74,6.5,Unknown,44
39953,tt0112570,"Boys Life: Three Stories of Love, Lust, and Liberation (1994)","Boys Life: Three Stories of Love, Lust, and Liberation",1994,91,7.2,Unknown,44
653723,tt11095742,Boys State (2020),Boys State,2020,109,7.5,Unknown,116
42390,tt0029942,Boys Town (1938),Boys Town,1938,96,7.2,Fail,117
10571,tt0204175,Boys and Girls (2000),Boys and Girls,2000,94,5.4,Unknown,0
9382,tt0112571,Boys on the Side (1995),Boys on the Side,1995,115,6.5,Pass,89
650,tt0101507,Boyz n the Hood (1991),Boyz n the Hood,1991,112,7.7,Fail,78
425980,tt5884230,Brad's Status (2017),Brad's Status,2017,102,6.5,Unknown,1
27352,tt0094792,Braddock: Missing in Action III (1988),Braddock: Missing in Action III,1988,103,4.9,Unknown,110
555974,tt9173418,Brahms: The Boy II (2020),Brahms: The Boy II,2020,86,4.7,Unknown,140
27814,tt0094793,Brain Damage (1988),Brain Damage,1988,84,6.5,Unknown,98
5898,tt0099173,Brain Dead (1990),Brain Dead,1990,85,5.8,Unknown,124
32450,tt0103872,Brain Donors (1992),Brain Donors,1992,80,6.9,Unknown,128
340027,tt3704700,Brain on Fire (2016),Brain on Fire,2016,88,6.6,Unknown,83
763,tt0103873,Braindead (1992),Braindead,1992,104,7.4,Pass,98
14237,tt0109327,Brainscan (1994),Brainscan,1994,96,6.0,Fail,140
15050,tt0085271,Brainstorm (1983),Brainstorm,1983,106,6.4,Unknown,55
85414,tt1990181,Brake (2012),Brake,2012,92,6.1,Unknown,79
27359,tt0443455,Brand Upon the Brain! (2006),Brand Upon the Brain!,2006,95,7.3,Pass,28
112090,tt1368440,Branded (2012),Branded,2012,106,4.6,Unknown,102
17905,tt0061882,Branded to Kill (1967),Branded to Kill,1967,91,7.2,Fail,132
27396,tt0072732,Brannigan (1975),Brannigan,1975,111,6.1,Unknown,29
9450,tt0115744,Brassed Off (1996),Brassed Off,1996,108,7.2,Pass,39
20993,tt0238883,Brat 2 (2000),Brat 2,2000,122,7.6,Unknown,29
14123,tt0804452,Bratz (2007),Bratz,2007,110,3.2,Pass,0
62177,tt1217209,Brave (2012),Brave,2012,93,7.1,Pass,149
197,tt0112573,Braveheart (1995),Braveheart,1995,178,8.3,Fail,69
459910,tt5001754,Braven (2018),Braven,2018,94,5.9,Pass,109
398175,tt5657856,Brawl in Cell Block 99 (2017),Brawl in Cell Block 99,2017,132,7.1,Unknown,111
68,tt0088846,Brazil (1985),Brazil,1985,132,7.8,Pass,45
4169,tt0401997,Breach (2007),Breach,2007,110,7.0,Fail,67
51242,tt0070506,Bread and Chocolate (1974),Bread and Chocolate,1974,100,7.4,Unknown,96
37691,tt0212826,Bread and Roses (2000),Bread and Roses,2000,110,7.0,Pass,30
552,tt0237539,Bread and Tulips (2000),Bread and Tulips,2000,114,7.3,Unknown,96
2163,tt0118771,Breakdown (1997),Breakdown,1997,93,7.0,Unknown,79
13783,tt0080310,Breaker Morant (1980),Breaker Morant,1980,107,7.8,Unknown,69
19108,tt0075783,Breaker! Breaker! (1977),Breaker! Breaker!,1977,86,4.4,Unknown,110
164,tt0054698,Breakfast at Tiffany's (1961),Breakfast at Tiffany's,1961,115,7.5,Fail,41
12479,tt0120618,Breakfast of Champions (1999),Breakfast of Champions,1999,110,4.6,Unknown,92
1420,tt0411195,Breakfast on Pluto (2005),Breakfast on Pluto,2005,128,7.2,Fail,44
16240,tt0910847,Breakfast with Scot (2007),Breakfast with Scot,2007,95,6.8,Fail,104
8043,tt0072735,Breakheart Pass (1975),Breakheart Pass,1975,95,6.7,Unknown,80
15259,tt0086998,Breakin' (1984),Breakin',1984,87,5.9,Unknown,40
17464,tt0086999,Breakin' 2: Electric Boogaloo (1984),Breakin' 2: Electric Boogaloo,1984,94,5.2,Unknown,107
16428,tt0349169,Breakin' All the Rules (2004),Breakin' All the Rules,2004,85,5.6,Unknown,122
20283,tt0078902,Breaking Away (1979),Breaking Away,1979,101,7.7,Unknown,68
69828,tt0096976,Breaking In (1989),Breaking In,1989,94,6.1,Unknown,23
497814,tt7137846,Breaking In (2018),Breaking In,2018,88,5.5,Unknown,40
12543,tt0414931,Breaking News (2004),Breaking News,2004,90,6.7,Unknown,16
26393,tt0118772,Breaking Up (1997),Breaking Up,1997,90,4.8,Unknown,122
1253,tt0443456,Breaking and Entering (2006),Breaking and Entering,2006,120,6.5,Unknown,1
145,tt0115751,Breaking the Waves (1996),Breaking the Waves,1996,153,7.8,Unknown,10
31671,tt0072737,Breakout (1975),Breakout,1975,96,6.1,Unknown,23
25647,tt0901475,Breath (2007),Breath,2007,84,6.9,Unknown,100
270400,tt3365778,Breathe (2014),Breathe,2014,91,7.0,Pass,68
407445,tt5716464,Breathe (2017),Breathe,2017,118,7.2,Unknown,40
158907,tt1999987,Breathe In (2013),Breathe In,2013,98,6.3,Unknown,100
348138,tt0115754,Breathing Room (1996),Breathing Room,1996,90,5.1,Unknown,100
269,tt0053472,Breathless (1960),Breathless,1960,90,7.6,Fail,37
1058,tt0085276,Breathless (1983),Breathless,1983,100,6.0,Fail,40
31850,tt1373120,Breathless (2008),Breathless,2008,130,7.5,Unknown,16
40374,tt0069822,Breezy (1973),Breezy,1973,106,7.0,Unknown,89
47070,tt0096978,Brenda Starr (1989),Brenda Starr,1989,93,4.8,Unknown,33
26525,tt0065492,Brewster McCloud (1970),Brewster McCloud,1970,105,6.8,Unknown,132
11064,tt0088850,Brewster's Millions (1985),Brewster's Millions,1985,102,6.5,Unknown,104
9270,tt0393109,Brick (2005),Brick,2005,110,7.1,Fail,37
21074,tt0940585,Brick Lane (2007),Brick Lane,2007,102,6.6,Unknown,77
254473,tt1430612,Brick Mansions (2014),Brick Mansions,2014,90,5.6,Pass,110
57825,tt0361411,Bride & Prejudice (2004),Bride & Prejudice,2004,122,6.2,Pass,89
10521,tt0901476,Bride Wars (2009),Bride Wars,2009,89,5.5,Pass,15
11932,tt0144120,Bride of Chucky (1998),Bride of Chucky,1998,89,5.7,Fail,12
229,tt0026138,Bride of Frankenstein (1935),Bride of Frankenstein,1935,75,7.8,Pass,118
